cve_id,date_of_report,cve_type,root_cause,security_tactic,total_impacted_files,code_churn,issue_tracking_url,patch_url
CVE-2013-0893,2013-01-07 17:37:33 UTC,NON-TACTICAL,,,2,48,https://bugs.chromium.org/p/chromium/issues/detail?id=168570,https://codereview.chromium.org/11316143
CVE-2013-0894,2013-01-5 20:07:05 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,5,https://bugs.chromium.org/p/chromium/issues/detail?id=168473,https://src.chromium.org/viewvc/chrome?revision=176720&view=revision
CVE-2013-0895,2012-12-29 17:02:06 UTC,NON-TACTICAL,,,3,65,https://bugs.chromium.org/p/chromium/issues/detail?id=167840,https://src.chromium.org/viewvc/chrome?revision=179590&view=revision
CVE-2013-0896,2012-12-18 21:04:39 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,12,492,https://bugs.chromium.org/p/chromium/issues/detail?id=166708,https://src.chromium.org/viewvc/chrome?revision=174332&view=revision
CVE-2013-0897,2012-12-11 20:55:55 UTC,NON-TACTICAL,,,1,4,https://bugs.chromium.org/p/chromium/issues/detail?id=165537,https://codereview.chromium.org/1949
CVE-2013-0898,2012-12-06 19:32:57 UTC,NON-TACTICAL,,,1,0,https://bugs.chromium.org/p/chromium/issues/detail?id=164643,http://src.chromium.org/viewvc/chrome?view=rev&revision=179645
CVE-2013-0899,2012-11-12 06:28:33 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,1,4,https://bugs.chromium.org/p/chromium/issues/detail?id=160480,https://src.chromium.org/viewvc/chrome?revision=173498&view=revision
CVE-2013-0900,2012-09-26 15:46:43 UTC,NON-TACTICAL,,,3,8,https://bugs.chromium.org/p/chromium/issues/detail?id=152442,https://src.chromium.org/viewvc/chrome?revision=172827&view=revision
CVE-2013-0902,2013-02-19 03:04:59 UTC,NON-TACTICAL,,,7,62,https://bugs.chromium.org/p/chromium/issues/detail?id=176882,https://trac.webkit.org/changeset/143514
CVE-2013-0903,2013-02-14 12:49:03 UTC,NON-TACTICAL,,,3,39,https://bugs.chromium.org/p/chromium/issues/detail?id=176252,https://src.chromium.org/viewvc/chrome?revision=183730&view=revision
CVE-2013-0905,2013-01-9 09:40:57 UTC,NON-TACTICAL,,,5,60,https://bugs.chromium.org/p/chromium/issues/detail?id=168982,https://trac.webkit.org/changeset/142899
CVE-2013-0906,2013-02-7 13:29:22 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,16,https://bugs.chromium.org/p/chromium/issues/detail?id=174895,https://src.chromium.org/viewvc/chrome?revision=182008&view=revision
CVE-2013-0907,2013-02-4 22:02:39 UTC,NON-TACTICAL,,,3,63,https://bugs.chromium.org/p/chromium/issues/detail?id=174150,https://src.chromium.org/viewvc/chrome?revision=184048&view=revision
CVE-2013-0909,2013-02-3 15:26:22 UTC,TACTICAL,CWE-346 Origin Validation Error,Identify Actors,5,40,https://bugs.chromium.org/p/chromium/issues/detail?id=173906,https://trac.webkit.org/changeset/142063
CVE-2013-0910,2013-01-28 07:59:41 UTC,TACTICAL,CWE-287 Improper Authentication,Authenticate Actors,16,320,"https://bugs.chromium.org/p/chromium/issues/detail?id=172573, https://src.chromium.org/viewvc/chrome?view=rev&revision=180103",https://src.chromium.org/viewvc/chrome?revision=183685&view=revision
CVE-2013-0911,2013-01-25 17:13:23 UTC,TACTICAL,CWE-73 External Control of File Name or Path,Limit Access,4,42,https://bugs.chromium.org/p/chromium/issues/detail?id=172264,https://src.chromium.org/viewvc/chrome?revision=183141&view=revision
CVE-2013-0912,2013-03-07 01:01:36 UTC,TACTICAL,CWE-94 Improper Control of Generation of Code ('Code Injection'),Validate Inputs,2,15,https://bugs.chromium.org/p/chromium/issues/detail?id=180763,https://trac.webkit.org/changeset/145013
CVE-2013-0916,2013-01-25 21:17:14 UTC,NON-TACTICAL,,,3,21,https://bugs.chromium.org/p/chromium/issues/detail?id=172342,https://trac.webkit.org/changeset/144417
CVE-2013-0917,2013-03-7 17:29:13 UTC,NON-TACTICAL,,,1,5,https://bugs.chromium.org/p/chromium/issues/detail?id=180909,https://src.chromium.org/viewvc/chrome?revision=187359&view=revision
CVE-2013-0918,2013-03-6 13:45:43 UTC,NON-TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,2,28,https://bugs.chromium.org/p/chromium/issues/detail?id=180555,https://src.chromium.org/viewvc/chrome?revision=186793&view=revision
CVE-2013-0919,2013-02-27 17:14:56 UTC,NON-TACTICAL,,,2,33,https://bugs.chromium.org/p/chromium/issues/detail?id=178760,https://src.chromium.org/viewvc/chrome?revision=186554&view=revision
CVE-2013-0920,2013-02-21 06:15:26 UTC,NON-TACTICAL,,,1,3,https://bugs.chromium.org/p/chromium/issues/detail?id=177410,https://src.chromium.org/viewvc/chrome?revision=184586&view=revision
CVE-2013-0922,2013-02-4 21:17:17 UTC,NON-TACTICAL,CWE-307 Improper Restriction of Excessive Authentication Attempts,Authenticate Actors,2,9,https://bugs.chromium.org/p/chromium/issues/detail?id=174129,https://src.chromium.org/viewvc/chrome?revision=181113&view=revision
CVE-2013-0923,2013-01-14 07:13:06 UTC,NON-TACTICAL,,,9,285,"https://bugs.chromium.org/p/chromium/issues/detail?id=169765,https://bugs.chromium.org/p/chromium/issues/detail?id=169981,https://bugs.chromium.org/p/chromium/issues/detail?id=169972","http://src.chromium.org/viewvc/chrome?view=rev&revision=182893,http://src.chromium.org/viewvc/chrome?view=rev&revision=177857,http://src.chromium.org/viewvc/chrome?view=rev&revision=182128"
CVE-2013-0924,2013-01-12 00:51:02 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,15,158,https://bugs.chromium.org/p/chromium/issues/detail?id=169632,https://src.chromium.org/viewvc/chrome?revision=176853&view=revision
CVE-2013-0925,2013-01-5 01:15:46 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,11,186,https://bugs.chromium.org/p/chromium/issues/detail?id=168442,https://src.chromium.org/viewvc/chrome?revision=176406&view=revision
CVE-2013-0926,2012-02-01 19:14:16 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,1,1,"https://src.chromium.org/viewvc/chrome?view=,https://bugs.chromium.org/p/chromium/issues/detail?id=112325",https://codereview.chromium.org/11884025
CVE-2013-2836,2012-11-27 16:30:08 UTC,NON-TACTICAL,,,45,521,"https://bugs.chromium.org/p/chromium/issues/detail?id=181375,https://bugs.chromium.org/p/chromium/issues/detail?id=236631,https://bugs.chromium.org/p/chromium/issues/detail?id=178581,https://bugs.chromium.org/p/chromium/issues/detail?id=222036,https://bugs.chromium.org/p/chromium/issues/detail?id=180058,https://bugs.chromium.org/p/chromium/issues/detail?id=177815,https://bugs.chromium.org/p/chromium/issues/detail?id=225403,https://bugs.chromium.org/p/chromium/issues/detail?id=196648,https://bugs.chromium.org/p/chromium/issues/detail?id=227390,https://bugs.chromium.org/p/chromium/issues/detail?id=223125,https://bugs.chromium.org/p/chromium/issues/detail?id=178269,https://bugs.chromium.org/p/chromium/issues/detail?id=178761,https://bugs.chromium.org/p/chromium/issues/detail?id=173672,https://bugs.chromium.org/p/chromium/issues/detail?id=178130,https://bugs.chromium.org/p/chromium/issues/detail?id=224920,https://bugs.chromium.org/p/chromium/issues/detail?id=196571,https://bugs.chromium.org/p/chromium/issues/detail?id=196575,https://bugs.chromium.org/p/chromium/issues/detail?id=223034,https://bugs.chromium.org/p/chromium/issues/detail?id=232389,https://bugs.chromium.org/p/chromium/issues/detail?id=181438,https://bugs.chromium.org/p/chromium/issues/detail?id=226012,https://bugs.chromium.org/p/chromium/issues/detail?id=226659,https://bugs.chromium.org/p/chromium/issues/detail?id=229402,https://bugs.chromium.org/p/chromium/issues/detail?id=179580,https://bugs.chromium.org/p/chromium/issues/detail?id=232865,https://bugs.chromium.org/p/chromium/issues/detail?id=176719,https://bugs.chromium.org/p/chromium/issues/detail?id=241595,https://bugs.chromium.org/p/chromium/issues/detail?id=226090,https://bugs.chromium.org/p/chromium/issues/detail?id=174920,https://bugs.chromium.org/p/chromium/issues/detail?id=173397,https://bugs.chromium.org/p/chromium/issues/detail?id=170715,https://bugs.chromium.org/p/chromium/issues/detail?id=225979,https://bugs.chromium.org/p/chromium/issues/detail?id=232532,https://bugs.chromium.org/p/chromium/issues/detail?id=223145,https://bugs.chromium.org/p/chromium/issues/detail?id=222754,https://bugs.chromium.org/p/chromium/issues/detail?id=168050,https://bugs.chromium.org/p/chromium/issues/detail?id=231725,https://bugs.chromium.org/p/chromium/issues/detail?id=180920,https://bugs.chromium.org/p/chromium/issues/detail?id=162896,https://bugs.chromium.org/p/chromium/issues/detail?id=222770","http://src.chromium.org/viewvc/chrome?view=rev&revision=189931,http://src.chromium.org/viewvc/chrome?view=rev&revision=187848,http://src.chromium.org/viewvc/chrome?view=rev&revision=186792,http://src.chromium.org/viewvc/chrome?view=rev&revision=190143,http://src.chromium.org/viewvc/chrome?view=rev&revision=188459,http://src.chromium.org/viewvc/chrome?view=rev&revision=189720,http://src.chromium.org/viewvc/chrome?view=rev&revision=189685,http://src.chromium.org/viewvc/chrome?view=rev&revision=188902,https://src.chromium.org/viewvc/blink?view=rev&revision=147738,http://src.chromium.org/viewvc/chrome?view=rev&revision=189959,http://src.chromium.org/viewvc/chrome?view=rev&revision=184267"
CVE-2013-2837,2013-04-25 22:49:52 UTC,NON-TACTICAL,,,3,5,https://bugs.chromium.org/p/chromium/issues/detail?id=235638,https://src.chromium.org/viewvc/blink?revision=149347&view=revision
CVE-2013-2838,2013-04-25 02:15:38 UTC,NON-TACTICAL,,,6,38,https://bugs.chromium.org/p/chromium/issues/detail?id=235311,https://codereview.chromium.org/93125
CVE-2013-2839,2013-04-11 00:26:16 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,3,2,https://bugs.chromium.org/p/chromium/issues/detail?id=230176,https://src.chromium.org/viewvc/blink?revision=148487&view=revision
CVE-2013-2840,2013-04-10 22:39:55 UTC,NON-TACTICAL,,,3,6,https://bugs.chromium.org/p/chromium/issues/detail?id=230117,https://src.chromium.org/viewvc/blink?revision=149537&view=revision
CVE-2013-2841,2013-04-6 11:55:52 UTC,NON-TACTICAL,,,3,27,https://bugs.chromium.org/p/chromium/issues/detail?id=227350,https://src.chromium.org/viewvc/chrome?revision=197686&view=revision
CVE-2013-2842,2013-04-4 20:08:35 UTC,NON-TACTICAL,,,6,42,https://bugs.chromium.org/p/chromium/issues/detail?id=226696,https://src.chromium.org/viewvc/blink?revision=148933&view=revision
CVE-2013-2843,2013-03-19 12:57:11 UTC,NON-TACTICAL,,,1,58,https://bugs.chromium.org/p/chromium/issues/detail?id=222000,https://src.chromium.org/viewvc/chrome?revision=192299&view=revision
CVE-2013-2844,2013-03-14 22:42:06 UTC,NON-TACTICAL,,,3,3,https://bugs.chromium.org/p/chromium/issues/detail?id=196393,https://src.chromium.org/viewvc/blink?revision=148687&view=revision
CVE-2013-2846,2013-02-22 05:44:52 UTC,NON-TACTICAL,,,2,23,https://bugs.chromium.org/p/chromium/issues/detail?id=177620,https://trac.webkit.org/changeset/147370
CVE-2013-2847,2013-02-16 22:33:51 UTC,NON-TACTICAL,,,2,14,https://bugs.chromium.org/p/chromium/issues/detail?id=176692,https://src.chromium.org/viewvc/blink?revision=149494&view=revision
CVE-2013-2848,2013-02-13 22:44:41 UTC,TACTICAL,CWE-669 Incorrect Resource Transfer Between Spheres,Authorize Actors,44,400,https://bugs.chromium.org/p/chromium/issues/detail?id=176137,https://trac.webkit.org/changeset/143644
CVE-2013-2849,2013-01-22 12:17:22 UTC,TACTICAL,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Validate Inputs,10,43,https://bugs.chromium.org/p/chromium/issues/detail?id=171392,https://src.chromium.org/viewvc/blink?revision=148877&view=revision
CVE-2013-2853,2013-05-27 16:41:12 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,5,157,https://bugs.chromium.org/p/chromium/issues/detail?id=244260,https://src.chromium.org/viewvc/chrome?revision=202927&view=revision
CVE-2013-2854,2013-05-23 15:54:35 UTC,NON-TACTICAL,,,1,3,https://bugs.chromium.org/p/chromium/issues/detail?id=243339,https://src.chromium.org/viewvc/chrome?revision=202207&view=revision
CVE-2013-2855,2013-05-20 21:37:44 UTC,NON-TACTICAL,,,1,5,https://bugs.chromium.org/p/chromium/issues/detail?id=242322,https://src.chromium.org/viewvc/blink?revision=151122&view=revision
CVE-2013-2856,2013-05-20 17:34:58 UTC,NON-TACTICAL,,,3,6,https://bugs.chromium.org/p/chromium/issues/detail?id=242224,https://src.chromium.org/viewvc/blink?view=revision&revision=150866
CVE-2013-2857,2013-05-12 18:00:46 UTC,NON-TACTICAL,,,3,4,https://bugs.chromium.org/p/chromium/issues/detail?id=240124,https://src.chromium.org/viewvc/blink?revision=150232&view=revision
CVE-2013-2858,2013-05-10 19:49:09 UTC,NON-TACTICAL,,,2,11,https://bugs.chromium.org/p/chromium/issues/detail?id=239897,https://src.chromium.org/viewvc/blink?revision=150330&view=revision
CVE-2013-2859,2013-04-30 23:13:32 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,5,28,https://bugs.chromium.org/p/chromium/issues/detail?id=237022,https://codereview.chromium.org/15346002
CVE-2013-2860,2013-04-1 21:58:29 UTC,NON-TACTICAL,,,6,428,https://bugs.chromium.org/p/chromium/issues/detail?id=225546,https://src.chromium.org/viewvc/blink?revision=150847&view=revision
CVE-2013-2861,2013-03-17 20:06:11 UTC,NON-TACTICAL,,,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=209604,https://src.chromium.org/viewvc/blink?revision=149793&view=revision
CVE-2013-2863,2013-04-17 18:43:07 UTC,NON-TACTICAL,,,4,348,https://bugs.chromium.org/p/chromium/issues/detail?id=232633,https://src.chromium.org/viewvc/chrome?revision=199806&view=revision
CVE-2013-2866,2013-07-13 13:39:21 UTC,TACTICAL,CWE-279 Incorrect Execution-Assigned Permissions,Authorize Actors,13,120,https://bugs.chromium.org/p/chromium/issues/detail?id=249335,https://src.chromium.org/viewvc/chrome?revision=206188&view=revision
CVE-2013-2867,2013-06-20 14:08:24 2013 UTC,NON-TACTICAL,,,7,32,https://bugs.chromium.org/p/chromium/issues/detail?id=252216,"https://src.chromium.org/viewvc/blink?revision=149731&view=revision,https://src.chromium.org/viewvc/blink?revision=149863&view=revision"
CVE-2013-2868,2013-06-20 00:19:28 UTC,NON-TACTICAL,CWE-284 Improper Access Control,Authorize Actors,2,38,https://bugs.chromium.org/p/chromium/issues/detail?id=252034,https://src.chromium.org/viewvc/chrome?revision=207830&view=revision
CVE-2013-2870,2013-05-22 02:05:04 UTC,NON-TACTICAL,,,7,203,"https://bugs.chromium.org/p/chromium/issues/detail?id=242762
https://bugs.chromium.org/p/chromium/issues/detail?id=244746","https://codereview.chromium.org/15989003,https://codereview.chromium.org/16136006"
CVE-2013-2871,2013-05-24 18:42:48 UTC,TACTICAL,CWE-20 Improper Input Validation,Validate Inputs,7,11,"https://bugs.chromium.org/p/chromium/issues/detail?id=243818
https://bugs.chromium.org/p/chromium/issues/detail?id=243991","https://src.chromium.org/viewvc/blink?view=revision&revision=151444,https://src.chromium.org/viewvc/blink?revision=151175&view=revision"
CVE-2013-2872,2013-05-21 22:41:30 UTC,TACTICAL,CWE-331 Insufficient Entropy,Encrypt Data,3,43,https://bugs.chromium.org/p/chromium/issues/detail?id=242702,https://src.chromium.org/viewvc/chrome?revision=202267&view=revision
CVE-2013-2873,2013-05-15 18:17:26 UTC,NON-TACTICAL,,,3,16,https://bugs.chromium.org/p/chromium/issues/detail?id=241139,https://src.chromium.org/viewvc/chrome?revision=202821&view=revision
CVE-2013-2875,2013-04-20 02:33:26 UTC,NON-TACTICAL,,,5,17,https://bugs.chromium.org/p/chromium/issues/detail?id=233848,https://src.chromium.org/viewvc/blink?revision=150456&view=revision
CVE-2013-2876,2013-04-9 18:31:16 UTC,TACTICAL,CWE-274 Improper Handling of Insufficient Privileges,Authorize Actors,1,22,https://bugs.chromium.org/p/chromium/issues/detail?id=229504,https://src.chromium.org/viewvc/chrome?revision=198297&view=revision
CVE-2013-2877,2013-04-8 20:46:17 UTC,TACTICAL,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,Limit Exposure,3,202,https://bugs.chromium.org/p/chromium/issues/detail?id=229019,https://src.chromium.org/viewvc/chrome?revision=196804&view=revision
CVE-2013-2878,2013-02-20 14:33:56 UTC,NON-TACTICAL,,,1,2,https://bugs.chromium.org/p/chromium/issues/detail?id=177197,https://src.chromium.org/viewvc/blink?revision=150123&view=revision
CVE-2013-2879,2013-06-20 01:33:08 UTC,TACTICAL,CWE-284 Improper Access Control,Authorize Actors,4,41,https://bugs.chromium.org/p/chromium/issues/detail?id=252062,https://src.chromium.org/viewvc/chrome?revision=208520&view=revision
CVE-2013-2880,2012-11-11 16:45:02 UTC,NON-TACTICAL,,,16,319,"https://bugs.chromium.org/p/chromium/issues/detail?id=160450,https://bugs.chromium.org/p/chromium/issues/detail?id=225798,https://bugs.chromium.org/p/chromium/issues/detail?id=227157,https://bugs.chromium.org/p/chromium/issues/detail?id=240961,https://bugs.chromium.org/p/chromium/issues/detail?id=256985,https://bugs.chromium.org/p/chromium/issues/detail?id=240449,https://bugs.chromium.org/p/chromium/issues/detail?id=178266,https://bugs.chromium.org/p/chromium/issues/detail?id=236269,https://bugs.chromium.org/p/chromium/issues/detail?id=236556,https://bugs.chromium.org/p/chromium/issues/detail?id=235732,https://bugs.chromium.org/p/chromium/issues/detail?id=243875,https://bugs.chromium.org/p/chromium/issues/detail?id=176027,https://bugs.chromium.org/p/chromium/issues/detail?id=222852,https://bugs.chromium.org/p/chromium/issues/detail?id=196570,https://bugs.chromium.org/p/chromium/issues/detail?id=242786,https://bugs.chromium.org/p/chromium/issues/detail?id=236845,https://bugs.chromium.org/p/chromium/issues/detail?id=243881,https://bugs.chromium.org/p/chromium/issues/detail?id=242023,https://bugs.chromium.org/p/chromium/issues/detail?id=177688,https://bugs.chromium.org/p/chromium/issues/detail?id=173688,https://bugs.chromium.org/p/chromium/issues/detail?id=239411,https://bugs.chromium.org/p/chromium/issues/detail?id=230726,https://bugs.chromium.org/p/chromium/issues/detail?id=189090,https://bugs.chromium.org/p/chromium/issues/detail?id=237263,https://bugs.chromium.org/p/chromium/issues/detail?id=223482,https://bugs.chromium.org/p/chromium/issues/detail?id=240055,https://bugs.chromium.org/p/chromium/issues/detail?id=226091,https://bugs.chromium.org/p/chromium/issues/detail?id=243045,https://bugs.chromium.org/p/chromium/issues/detail?id=176676,https://bugs.chromium.org/p/chromium/issues/detail?id=179653,https://bugs.chromium.org/p/chromium/issues/detail?id=178264,https://bugs.chromium.org/p/chromium/issues/detail?id=189084,https://bugs.chromium.org/p/chromium/issues/detail?id=242931,https://bugs.chromium.org/p/chromium/issues/detail?id=246240,https://bugs.chromium.org/p/chromium/issues/detail?id=187243,https://bugs.chromium.org/p/chromium/issues/detail?id=223772,https://bugs.chromium.org/p/chromium/issues/detail?id=167924,https://bugs.chromium.org/p/chromium/issues/detail?id=177215","http://src.chromium.org/viewvc/chrome?view=rev&revision=185786,http://src.chromium.org/viewvc/chrome?view=rev&revision=184245,https://src.chromium.org/viewvc/blink?view=rev&revision=150718"
